election_date,anc,name
2010-11-02,7A06,No candidate
2010-11-02,7A07,Villareal (VJ) Johnson
2010-11-02,7B01,Holly Muhammad
2012-11-06,7B01,Patricia Howard-Chittams
1979-11-06,7B02,Maryland D. Kemp
1979-11-06,7B03,William Blount
1979-11-06,7B04,Wilmur A. Davis
1981-11-03,7B02,Rayfield Alfred
1981-11-03,7B03,William Blount
1981-11-03,7B04,Donald Vowels
1984-11-06,7B02,"Herbert A. Boyd, Jr."
1984-11-06,7B03,William Blount
1984-11-06,7B04,Gladys Whitworth-Bray
1986-11-04,7B02,"Herbert A. Boyd, Jr."
1986-11-04,7B03,William Blount
1986-11-04,7B04,Wiley A. Charles
1988-11-08,7B02,"Herbert A. Boyd, Jr."
1988-11-08,7B03,Cecelia A. Griffin
1988-11-08,7B04,Bill O'Field
1990-11-06,7B02,"Herbert A. Boyd, Jr."
1990-11-06,7B03,Doris Fields Beagle
1990-11-06,7B04,Bill O'Field
1992-11-03,7B02,Preston Leigh
1992-11-03,7B03,John O. Behtrens
1992-11-03,7B04,Willard C. Poteat
1994-11-08,7B02,Chris Scott
1994-11-08,7B03,"Roscoe Grant, Jr."
1994-11-08,7B04,Willard C. Poteat
1996-11-05,7B02,Chris S. Ray
1996-11-05,7B03,"Roscoe Grant, Jr."
1996-11-05,7B04,Willard C. Poteat
1998-11-03,7B02,B. Three Feathers Kazemi
1998-11-03,7B03,"Roscoe Grant, Jr."
1998-11-03,7B04,Willard C. Poteat
2000-11-07,7B02,B. Three Feathers Kazemi
2000-11-07,7B03,"Roscoe Grant, Jr."
2000-11-07,7B04,"Moses J. Smith, Sr."
2002-11-05,7B02,Kathy Chamberlain
2002-11-05,7B03,L.Y. (Yvonne) Moore
2002-11-05,7B04,Vincent M. Spaulding
2004-11-02,7B02,Kenneth A. Davis
2004-11-02,7B03,L.Y. (Yvonne) Moore
2004-11-02,7B04,Vincent M. Spaulding
2006-11-07,7B02,Howard Ways
2006-11-07,7B03,L.Y. (Yvonne) Moore
2006-11-07,7B04,Phillip J. Hammond
2008-11-04,7B02,Zina D. Williams
2008-11-04,7B03,L.Y. (Yvonne) Moore
2008-11-04,7B04,Phillip J. Hammond
2010-11-02,7B02,Zina D. Williams
2010-11-02,7B03,L.Y. (Yvonne) Moore
2010-11-02,7B04,Phillip J. Hammond
2012-11-06,7B02,Zina D. Williams
2012-11-06,7B03,Gary E. Butler
2012-11-06,7B04,Phillip J. Hammond
1979-11-06,7B05,No candidate
1979-11-06,7B06,James H. Hannaham
1979-11-06,7B07,William J. Hickey
1981-11-03,7B05,Gladys Whitworth Bray
1981-11-03,7B06,No candidate
1981-11-03,7B07,William J. Hickey
1984-11-06,7B05,Belva T. Simmons
1984-11-06,7B06,William J. Hickey
1984-11-06,7B07,"Joel E. McLeod, Sr."
1986-11-04,7B05,Belva T. Simmons
1986-11-04,7B06,William J. Hickey
1986-11-04,7B07,No candidate
1988-11-08,7B05,Carrie H. Turner
1988-11-08,7B06,William J. Hickey
1988-11-08,7B07,Vincent M. Spaulding
1990-11-06,7B05,Belva T. Simmons
1990-11-06,7B06,William J. Hickey
1990-11-06,7B07,Vincent M. Spaulding
1992-11-03,7B05,Vincent M. Spaulding
1992-11-03,7B06,Anthony Robinson
1992-11-03,7B07,"Herbert A. Boyd, Jr."
1994-11-08,7B05,Vincent M. Spaulding
1994-11-08,7B06,John D. Hicks
1994-11-08,7B07,Joseph A. Glover
1996-11-05,7B05,Vincent M. Spaulding
1996-11-05,7B06,John D. Hicks
1996-11-05,7B07,Keith Andrew Perry
1998-11-03,7B05,Kathy Chamberlain
1998-11-03,7B06,John D. Hicks
1998-11-03,7B07,S. Thetus D. Boyd
2000-11-07,7B05,Kathy Chamberlain
2000-11-07,7B06,No candidate
2000-11-07,7B07,S. Thetus D. Boyd
2002-11-05,7B05,Jim Byers
2002-11-05,7B06,Raymond Keith
2002-11-05,7B07,S. Thetus D. Boyd
2004-11-02,7B05,Robin Lewis Marlin
2004-11-02,7B06,Raymond Keith
2004-11-02,7B07,S. Thetus D. Boyd
2006-11-07,7B05,Robin R. H. Marlin
2006-11-07,7B06,Raymond Keith
2006-11-07,7B07,S. Thetus D. Boyd
2008-11-04,7B05,No candidate
2008-11-04,7B06,No candidate
2008-11-04,7B07,Robert T. Richards
2010-11-02,7B05,Robin Hammond Marlin Robert A. Jordan
2010-11-02,7B06,Robert T. Richards
2012-11-06,7B05,Robin Hammond Marlin Robert A. Jordan
2012-11-06,7B06,Robert T. Richards
1979-11-06,7B08,"Joel E. McLeod, Sr."
1979-11-06,7B09,No candidate
1979-11-06,7C01,Rita L. Ferrall
1981-11-03,7B08,"Joel E. McLeod, Sr."
1981-11-03,7B09,Ada W. Carter
1981-11-03,7C01,Rita L. Ferrall
1984-11-06,7B08,Ada W. Carter
1984-11-06,7C01,Lawrence E. Perry
1986-11-04,7B08,Ada W. Carter
1986-11-04,7C01,Lawrence E. Perry
1988-11-08,7B08,Ada W. Carter
1988-11-08,7C01,Lawrence E. Perry
1990-11-06,7B08,Fred R. Crews
1990-11-06,7C01,Lawrence E. Perry
1992-11-03,7C01,Edward H. Harris
1994-11-08,7C01,Edward H. Harris
1996-11-05,7C01,Edward H. Harris
1998-11-03,7C01,Edward H. Harris
2000-11-07,7C01,No candidate
2002-11-05,7C01,No candidate
2004-11-02,7C01,Patricia Malloy
2006-11-07,7C01,Patricia Malloy
2008-11-04,7C01,Patricia Malloy
2010-11-02,7C01,Patricia Malloy
2012-11-06,7C01,Patricia A. Malloy
1979-11-06,7C02,Carolyn Wright Ricanek
1979-11-06,7C03,Alice Chandler
1979-11-06,7C04,No candidate
1981-11-03,7C02,Carolyn Wright Ricanek
1981-11-03,7C03,No candidate
1981-11-03,7C04,No candidate
1984-11-06,7C02,Carolyn Wright Ricanek
1984-11-06,7C03,Eva M. Jones
1984-11-06,7C04,Linda Y. Fisher
1986-11-04,7C02,Carolyn Wright Ricanek
1986-11-04,7C03,Eva M. Jones
1986-11-04,7C04,Linda Y. Fisher
1988-11-08,7C02,Carolyn Wright Ricanek
1988-11-08,7C03,Eva M. Jones
1988-11-08,7C04,Linda Y. Fisher
1990-11-06,7C02,Samuel F. Bost
1990-11-06,7C03,Eva M. Jones
1990-11-06,7C04,Linda Y. Fisher
1992-11-03,7C02,Dorothy Douglas
1992-11-03,7C03,Eva M. Jones
1992-11-03,7C04,"John J. Womble, Sr."
1994-11-08,7C02,Sharona D. Morgan
1994-11-08,7C03,Everett T. Lyles
1994-11-08,7C04,Jessie L. Harris
1996-11-05,7C02,Dorothy Douglas
1996-11-05,7C03,Everett Lyles
1996-11-05,7C04,Jessie L. Harris
1998-11-03,7C02,Gwendolyn Kelly
1998-11-03,7C03,Everett Lyles
1998-11-03,7C04,Jacqueline M. Harris
2000-11-07,7C02,Muriel Chambers
2000-11-07,7C03,Terrance Johnson
2000-11-07,7C04,Savannah D. Crook
2002-11-05,7C02,Savannah D. Crook
2002-11-05,7C03,Catherine A. Woods
2002-11-05,7C04,Terrance Johnson-Bey
2004-11-02,7C02,Savannah D. Crook
2004-11-02,7C03,Catherine A. Woods
2004-11-02,7C04,Terrance Johnson-Bey
2006-11-07,7C02,Geri J. Averytt
2006-11-07,7C03,Catherine A. Woods
2006-11-07,7C04,Alice Chandler
2008-11-04,7C02,Khaliq Elhillali
2008-11-04,7C03,Catherine A. Woods
2008-11-04,7C04,Sylivia C. Brown
2010-11-02,7C02,Khaliq Elhillali
2010-11-02,7C03,Catherine A. Woods
2010-11-02,7C04,Sylivia C. Brown
2012-11-06,7C02,Gregori Stewart
2012-11-06,7C03,Catherine A. Woods
2012-11-06,7C04,"Walter J. Garcia, II"
1979-11-06,7C05,No candidate
1979-11-06,7C06,John T. Adams
1979-11-06,7C07,No candidate
1981-11-03,7C05,Eva M. Jones
1981-11-03,7C06,George L. Whitlock
1981-11-03,7C07,William O. Woodson
1984-11-06,7C05,William J. Cabbagestalk
1984-11-06,7C06,LaFayette A. Mavritte
1984-11-06,7C07,Royce C. Evans
1986-11-04,7C05,Shirley M. Sterling
1986-11-04,7C06,LaFayette A. Mavritte
1986-11-04,7C07,"Jerry L. Benson, Sr."
1988-11-08,7C05,Shirley M. Sterling
1988-11-08,7C06,LaFayette A. Mavritte
1988-11-08,7C07,"Jerry L. Benson, Sr."
1990-11-06,7C05,Shirley M. Sterling
1990-11-06,7C06,Jacqueline Thompson
1990-11-06,7C07,"Jerry L. Benson, Sr."
1992-11-03,7C05,Daamen T. Strachan
1992-11-03,7C06,Mary L. Gaffney
1994-11-08,7C05,Sam Darden
1994-11-08,7C06,Mary L. Gaffney
1996-11-05,7C05,Zakiyyak Abdul-Haqq
1996-11-05,7C06,Mary L. Gaffney
1998-11-03,7C05,Zakiyyak Abdul-Haqq
1998-11-03,7C06,Mary L. Gaffney
2000-11-07,7C05,Charles F. Adderley
2000-11-07,7C06,Mary L. Gaffney
2002-11-05,7C05,Mary L. Gaffney
2002-11-05,7C06,Thomas S. Alston
2002-11-05,7C07,Muriel Chambers
2004-11-02,7C05,Waddelle L. Anderson
2004-11-02,7C06,Thomas S. Alston
2004-11-02,7C07,Muriel Chambers
2006-11-07,7C05,Mary L. Gaffney
2006-11-07,7C06,Thomas S. Alston
2006-11-07,7C07,Muriel Chambers
2008-11-04,7C05,Mary L. Gaffney
2008-11-04,7C06,Thomas S. Alston
2008-11-04,7C07,"Robert L. Richardson, Jr."
2010-11-02,7C05,Mary L. Gaffney
2010-11-02,7C06,No candidate
2010-11-02,7C07,Keith Kone
2012-11-06,7C05,Mary L. Gaffney
2012-11-06,7C06,Sherrie Lawson
2012-11-06,7C07,Antawan Holmes
1979-11-06,7C08,No candidate
1979-11-06,7C09,Mary L. Gaffney
1979-11-06,7D01,No candidate
1981-11-03,7C08,Joseph F. Wood
1981-11-03,7C09,Mary L. Gaffney
1981-11-03,7D01,Jean Ann McNeil
1984-11-06,7C08,Mary L. Gaffney
1984-11-06,7D01,Natalie C. Greene
1986-11-04,7C08,Mary L. Gaffney
1986-11-04,7D01,Natalie C. Greene
1988-11-08,7C08,Mary L. Gaffney
1988-11-08,7D01,Natalie C. Greene
1990-11-06,7C08,Mary L. Gaffney
1990-11-06,7D01,Natalie C. Greene
1992-11-03,7D01,Natalie C. Greene
1994-11-08,7D01,Sheila J. Bennett
1996-11-05,7D01,Natalie C. Greene
1998-11-03,7D01,Michael D. Creasey
2000-11-07,7D01,Michael D. Creasey
2002-11-05,7D01,Veronica E. Raglin
2004-11-02,7D01,Veronica E. Raglin
2006-11-07,7D01,Veronica E. Raglin
2008-11-04,7D01,Veronica E. Raglin
2008-11-04,7D01,Veronica E. Raglin
2010-11-02,7D01,Lisa White
2012-11-06,7D01,Lisa White
1979-11-06,7D02,David O. Leacraft
1979-11-06,7D03,James Parks
1979-11-06,7D04,"James F. Onley, Sr."
1981-11-03,7D02,No candidate
1981-11-03,7D03,James Parks
1981-11-03,7D04,"James F. Onley, Sr."
1984-11-06,7D02,Frank Mathis
1984-11-06,7D03,James Parks
1984-11-06,7D04,"James F. Onley, Sr."
1986-11-04,7D02,No candidate
1986-11-04,7D03,James Parks
1986-11-04,7D04,"James F. Onley, Sr."
1988-11-08,7D02,Harry R. Reeves
1988-11-08,7D03,James Parks
1988-11-08,7D04,"James F. Onley, Sr."
1990-11-06,7D02,Jeffrey M. Ford
1990-11-06,7D03,James Parks
1990-11-06,7D04,"James F. Onley, Sr."
1992-11-03,7D02,"James F. Onley, Sr."
1992-11-03,7D03,Catherine A. Woods
1992-11-03,7D04,Harold L. Whitten
1994-11-08,7D02,Tina L. Smallwood
1994-11-08,7D03,Catherine A. Woods
1994-11-08,7D04,Harold L. Whitten
1996-11-05,7D02,Anelda Wilson
1996-11-05,7D03,Catherine A. Woods
1996-11-05,7D04,Harold L. Whitten
1998-11-03,7D02,No candidate
1998-11-03,7D03,Catherine A. Woods
1998-11-03,7D04,Harold L. Whitten
2000-11-07,7D02,No candidate
2000-11-07,7D03,Catherine A. Woods
2000-11-07,7D04,Harold L. Whitten
2002-11-05,7D02,Jamaal Lemar Ferguson
2002-11-05,7D03,Dorothy Douglas
2002-11-05,7D04,Sheila Washington
2004-11-02,7D02,Sharita C. Slayton
2004-11-02,7D03,Dorothy Douglas
2004-11-02,7D04,Adrian R. Hasty
2006-11-07,7D02,Sharita C. Slayton
2006-11-07,7D03,Dorothy Douglas
2006-11-07,7D04,Warees Majeed
2008-11-04,7D02,Sharita C. Slayton
2008-11-04,7D03,Dorothy Douglas
2008-11-04,7D04,JoAnne Prue
2010-11-02,7D02,Sharita C. Slayton
2010-11-02,7D03,Will H. Ross
2010-11-02,7D04,JoAnne Prue
2012-11-06,7D02,No candidate
2012-11-06,7D03,Donna R. Muhammad
2012-11-06,7D04,Jo-Anne Prue
1979-11-06,7D05,No candidate
1979-11-06,7D06,No candidate
1979-11-06,7D07,Charles R. Norris
1981-11-03,7D05,Randolph C. Cummings
1981-11-03,7D06,Oscar Reed
1981-11-03,7D07,Charles R. Norris
1984-11-06,7D05,Randolph C. Cummings
1984-11-06,7D06,"Thomas L. Lindsey, Sr. Arthur E. Williams"
1986-11-04,7D05,Randolph C. Cummings
1986-11-04,7D06,No candidate
1986-11-04,7D07,Arthur E. Williams
1988-11-08,7D05,Randolph C. Cummings
1988-11-08,7D06,"John W. Parker, Jr."
1988-11-08,7D07,Ronald D. Woods
1990-11-06,7D05,Celestine J. Jackson
1990-11-06,7D06,Harold L. Whitten
1990-11-06,7D07,Catherine A. Woods
1992-11-03,7D05,Herman B. Greene
1992-11-03,7D06,Rita A. Jackson
1992-11-03,7D07,George Gurley
1994-11-08,7D05,Herman B. Greene
1994-11-08,7D06,Rita A. Jackson
1994-11-08,7D07,George Gurley
1996-11-05,7D05,Herman B. Greene
1996-11-05,7D06,Rita A. Jackson
1996-11-05,7D07,Michael Sizemore
1998-11-03,7D05,William E. Wright
1998-11-03,7D06,No candidate
1998-11-03,7D07,Delano A. Foster
2000-11-07,7D05,Herman B. Greene
2000-11-07,7D06,Raymon Murchison
2000-11-07,7D07,Delano A. Foster
2002-11-05,7D05,Christine M. Tolson
2002-11-05,7D06,Michael Creasey
2002-11-05,7D07,No candidate
2004-11-02,7D05,Christine M. Tolson
2004-11-02,7D06,Michael Creasey
2004-11-02,7D07,Raymon Murchison
2006-11-07,7D05,Rick Tingling-Clemmons
2006-11-07,7D06,Tony Scurry
2006-11-07,7D07,No candidate
2008-11-04,7D05,Rick Tingling-Clemmons
2008-11-04,7D06,Willette Seaward
2008-11-04,7D07,Alisa A. Woods
2010-11-02,7D05,Liz Pecot
2010-11-02,7D06,Willette Seaward
2010-11-02,7D07,"Willie Henry Woods, Jr."
2012-11-06,7D05,Janis D. Hazel
2012-11-06,7D06,Ericka S. Black
2012-11-06,7D07,"Willie Henry Woods, Jr."
1979-11-06,7E01,No candidate
1979-11-06,7E02,No candidate
1979-11-06,7E03,John C. Lormans
1981-11-03,7E01,No candidate
1981-11-03,7E02,No candidate
1981-11-03,7E03,No candidate
1984-11-06,7E01,No candidate
1984-11-06,7E02,John C. Lormans
1984-11-06,7E03,Minnie C. Robinson
1986-11-04,7E01,No candidate
1986-11-04,7E02,John C. Lormans
1986-11-04,7E03,Minnie C. Robinson
1988-11-08,7E01,Veronica L. Wade
1988-11-08,7E02,Josephine P. Samuels
1988-11-08,7E03,Minnie C. Robinson
1990-11-06,7E01,Veronica L. Wade
1990-11-06,7E02,Josephine P. Samuels
1990-11-06,7E03,Minnie C. Robinson
1992-11-03,7E01,Veronica L. Wade
1992-11-03,7E02,Betty Anne Lewis
1992-11-03,7E03,Doris E. Watkins
1994-11-08,7E01,Angela M. London
1994-11-08,7E02,Betty Anne Lewis
1994-11-08,7E03,Constance D. Neugent
1996-11-05,7E01,Angela M. London
1996-11-05,7E02,Joseph Wayne Lockett
1996-11-05,7E03,"Gerald T. Holman, Sr."
1998-11-03,7E01,Angela M. London
1998-11-03,7E02,Robert L. Matthews
1998-11-03,7E03,No candidate
2000-11-07,7E01,Chad Williams
2000-11-07,7E02,Joseph Wayne Lockett
2000-11-07,7E03,No candidate
2002-11-05,7E01,Naomi P. Robinson
2002-11-05,7E02,Johnnie Scott Rice
2002-11-05,7E03,No candidate
2004-11-02,7E01,Naomi P. Robinson
2004-11-02,7E02,Johnnie Scott Rice
2004-11-02,7E03,Rosa A. Hamlett
2006-11-07,7E01,Naomi P. Robinson
2006-11-07,7E02,No candidate
2006-11-07,7E03,Rosa A. Hamlett
2008-11-04,7E01,Ben Thomas
2008-11-04,7E02,Linda S. Green
2008-11-04,7E03,Rosa A. Hamlett
2010-11-02,7E01,"George B. Browne, Jr."
2010-11-02,7E02,Linda S. Green
2010-11-02,7E03,Rosa A. Hamlett
2012-11-06,7E01,George B. Browne Jr
2012-11-06,7E02,Linda S. Green
2012-11-06,7E03,Rosa A. Hamlett
1979-11-06,7E04,No candidate
1979-11-06,7E05,No candidate
1979-11-06,7E06,Minnie C. Robinson
1981-11-03,7E04,Cora A. Ferrell
1981-11-03,7E05,No candidate
1981-11-03,7E06,Minnie C. Robinson
1984-11-06,7E04,Frank N. Perry
1984-11-06,7E05,No candidate
1984-11-06,7E06,Ivory D. Walters
1986-11-04,7E04,Frank N. Perry
1986-11-04,7E05,Pauline T. Ward
1986-11-04,7E06,Ivory D. Walters
1988-11-08,7E04,Mary D. Jackson
1988-11-08,7E05,Pauline T. Ward
1988-11-08,7E06,Ivory D. Walters
1990-11-06,7E04,Mary D. Jackson
1990-11-06,7E05,Pauline T. Ward
1990-11-06,7E06,Ivory D. Walters
1992-11-03,7E04,Mary D. Jackson
1992-11-03,7E05,Ivory Walters
1992-11-03,7E06,Ruth Burgess
1994-11-08,7E04,Mary D. Jackson
1994-11-08,7E05,Ivory Walters
1994-11-08,7E06,Ruth Burgess
1996-11-05,7E04,Mary D. Jackson
1996-11-05,7E05,No candidate
1996-11-05,7E06,Ruth Burgess
1998-11-03,7E04,Mary D. Jackson
1998-11-03,7E05,No candidate
1998-11-03,7E06,Connie Madden
2000-11-07,7E04,Mary D. Jackson
2000-11-07,7E05,Inita Jackson
2000-11-07,7E06,No candidate
2002-11-05,7E04,Mary D. Jackson
2002-11-05,7E05,Marline O. Scott
2002-11-05,7E06,Joanice L. Cole
2004-11-02,7E04,Erica Joyner
2004-11-02,7E05,Marline O. Scott
2004-11-02,7E06,Donald A. Hughes
2006-11-07,7E04,Barbara L. McCoy
2006-11-07,7E05,Marline O. Scott
2006-11-07,7E06,David Inoue
2008-11-04,7E04,Mary D. Jackson
2008-11-04,7E05,Marline O. Scott
2008-11-04,7E06,Evelyn Hunter Armstrong
2010-11-02,7E04,Mary D. Jackson
2010-11-02,7E05,Jean McVea
2010-11-02,7E06,Evelyn Hunter Armstrong
2012-11-06,7E04,Mary D. Jackson
2012-11-06,7E05,Jean M. McVea
2012-11-06,7E06,Joseph Wayne Lockett
1979-11-06,7E07,Frank N. Perry
1979-11-06,7E08,No candidate
1979-11-06,7E09,No candidate
1981-11-03,7E07,Frank N. Perry
1981-11-03,7E08,"Benjamin E. Thomas, Sr."
1981-11-03,7E09,No candidate
1984-11-06,7E07,David D. McCoy
1984-11-06,7E08,Louise H. Kelly
1984-11-06,7E09,"Benjamin E. Thomas, Sr."
1986-11-04,7E07,Charles C. White
1986-11-04,7E08,Helen M. Hasty
1986-11-04,7E09,"Benjamin E. Thomas, Sr."
1988-11-08,7E07,Charles C. White
1988-11-08,7E08,Helen M. Hasty
1988-11-08,7E09,"Benjamin E. Thomas, Sr."
1990-11-06,7E07,Charles C. White
1990-11-06,7E08,Helen M. Hasty
1990-11-06,7E09,"Benjamin E. Thomas, Sr."
1992-11-03,7E07,Charles E. Cotton
1992-11-03,7E08,"Benjamin E. Thomas, Sr."
1994-11-08,7E07,Charles E. Cotton
1994-11-08,7E08,"Benjamin E. Thomas, Sr."
1996-11-05,7E07,Naomi P. Robinson
1996-11-05,7E08,Johnnie Scott Rice
1998-11-03,7E07,Naomi P. Robinson
1998-11-03,7E08,Johnnie Scott Rice
2000-11-07,7E07,Naomi P. Robinson
2000-11-07,7E08,Johnnie Scott Rice
2002-11-05,7E07,Harold L. Whitten
2004-11-02,7E07,Harold L. Whitten
2006-11-07,7E07,Chester Speight
2008-11-04,7E07,Maxine N. Starling
2010-11-02,7E07,Maxine N. Starling
2012-11-06,7E07,Wendell Felder
1979-11-06,7E10,"Calvin E. Lindo, Sr."
1979-11-06,7E11,No candidate
1979-11-06,7F01,No candidate
1981-11-03,7E10,"Calvin E. Lindo, Sr."
1981-11-03,7E11,Joyce E. Thomas
1981-11-03,7F01,Constance M. Thompson
1984-11-06,7F01,Constance M. Thompson
1986-11-04,7F01,Constance M. Thompson
1988-11-08,7F01,Constance M. Thompson
1990-11-06,7F01,Constance M. Thompson
2012-11-06,7F01,Evie L. Washington
1979-11-06,7F02,No candidate
1979-11-06,7F03,"Walter C. Lewis, Sr."
1979-11-06,7F04,No candidate
1981-11-03,7F02,Jerolyn Minor
1981-11-03,7F03,"Walter C. Lewis, Sr."
1981-11-03,7F04,No candidate
1984-11-06,7F02,Pearl B. Settles
1984-11-06,7F03,James C. Jefferson
1984-11-06,7F04,Keith Vance Lucas
1986-11-04,7F02,Pearl B. Settles
1986-11-04,7F03,James C. Jefferson
1986-11-04,7F04,Martharene S. Smarr
1988-11-08,7F02,Karen N. Settles
1988-11-08,7F03,Kemry M. Hughes
1988-11-08,7F04,"Martharene S, Smarr"
1990-11-06,7F02,Karen N. Settles
1990-11-06,7F03,Isabelle B. Smith
1990-11-06,7F04,Martharene S. Smarr
2012-11-06,7F02,Eboni-Rose Thompson
2012-11-06,7F03,Sheila M. Carson Carr
2012-11-06,7F04,Charlene Exum
1979-11-06,7F05,Doris T. Smalley
1979-11-06,7F06,Bernice R. Thomas
1981-11-03,7F05,No candidate
1981-11-03,7F06,Pearl B. Settles
1984-11-06,7F05,Constance B. Woody
1986-11-04,7F05,No candidate
1988-11-08,7F05,Ted Howard
1990-11-06,7F05,"Ted Howard, Sr."
2012-11-06,7F05,Karen Settles
2012-11-06,7F06,Elizabeth H. Traver
2012-11-06,7F07,No candidate
1979-11-06,8A01,No candidate
1981-11-03,8A01,William C. Larkins
1984-11-06,8A01,Ann McMillian
1986-11-04,8A01,Ann McMillian
1988-11-08,8A01,Geraldine M. Law
1990-11-06,8A01,Dorothea Ferrell
1992-11-03,8A01,Hannah M. Hawkins
1994-11-08,8A01,"David ""DJ"" White"
1996-11-05,8A01,"David ""DJ"" White"
1998-11-03,8A01,"David ""DJ"" White"
2000-11-07,8A01,Juanita W. Jefferson
2002-11-05,8A01,Anthony Muhammad
2004-11-02,8A01,Anthony Muhammad
2007-11-06,8A01,Anthony Muhammad
2008-11-04,8A01,Anthony Muhammad
2010-11-02,8A01,Anthony Muhammad
2012-11-06,8A01,Holly Muhammad
1979-11-06,8A02,Art Lloyd
1979-11-06,8A03,Michael A. Wheeler
1979-11-06,8A04,No candidate
1981-11-03,8A02,Art Lloyd
1981-11-03,8A03,Richard L. Gaylor
1981-11-03,8A04,No candidate
1984-11-06,8A02,No candidate
1984-11-06,8A03,No candidate
1984-11-06,8A04,No candidate
1986-11-04,8A02,Alfonso (AL) Freeman
1986-11-04,8A03,Beverly Langford-Thomas
1986-11-04,8A04,No candidate
1988-11-08,8A02,Alfonso (AL) Freeman
1988-11-08,8A03,F.D.R. Fox
1988-11-08,8A04,No candidate
1990-11-06,8A02,Alfonso (AL) Freeman
1990-11-06,8A03,Randolph C. Scott
1990-11-06,8A04,Letitia R. Hackett
1992-11-03,8A02,Dorothea M. Ferrell
1992-11-03,8A03,"Albert A. Pearsall, III"
1992-11-03,8A04,"Lewis C. Ecker, II"
1994-11-08,8A02,Dorothea M. Ferrell
1994-11-08,8A03,Theresa F. Gibson
1994-11-08,8A04,"Lewis C. Ecker, II"
1996-11-05,8A02,Dorothea M. Ferrell
1996-11-05,8A03,No candidate
1996-11-05,8A04,"Lewis C. Ecker, II"
1998-11-03,8A02,Dorothea M. Ferrell
1998-11-03,8A03,Elwyn E. Smith
1998-11-03,8A04,Tracey Joyner
2000-11-07,8A02,No candidate
2000-11-07,8A03,Charles H. Wilson
2000-11-07,8A04,No candidate
2002-11-05,8A02,Barbara Clark
2002-11-05,8A03,"Fred Bradley, Jr."
2002-11-05,8A04,Yavocka D. Young
2004-11-02,8A02,Barbara Clark
2004-11-02,8A03,T'Chaka M. Sapp
2004-11-02,8A04,LaTesha D. Hudson
2006-11-07,8A02,Barbara Clark
2006-11-07,8A03,Greta J. Fuller
2006-11-07,8A04,LaTesha D. Hudson
2008-11-04,8A02,Barbara Clark
2008-11-04,8A03,Greta J. Fuller
2008-11-04,8A04,Mike Jones
2010-11-02,8A02,Barbara J. Clark
2010-11-02,8A03,Greta J. Fuller
2010-11-02,8A04,Charles E. Wilson
2012-11-06,8A02,Barbara J. Clark
2012-11-06,8A03,L. Yvonne (L.Y.) Moore
2012-11-06,8A04,Moses Smith
1979-11-06,8A05,Almore N. Dale
1979-11-06,8A06,Barbara J. Valentine
1979-11-06,8A07,No candidate
1981-11-03,8A05,"Thorald A. Jones, Sr."
1981-11-03,8A06,No candidate
1981-11-03,8A07,No candidate
1984-11-06,8A05,Thomasina Francis
1984-11-06,8A06,No candidate
1984-11-06,8A07,No candidate
1986-11-04,8A05,"Robert L. Richardson, Sr."
1986-11-04,8A06,No candidate
1986-11-04,8A07,Richard H. Jackson
1988-11-08,8A05,Hannah M. Hawkins
1988-11-08,8A06,Albert A. Pearsall
1988-11-08,8A07,Robert Kirkland
1990-11-06,8A05,Hannah M. Hawkins
1990-11-06,8A06,Albert A. Pearsall
1990-11-06,8A07,"Lewis C. Ecker, II"
1992-11-03,8A05,Alfonso L. Freeman
1992-11-03,8A06,Benjamin Davis
1992-11-03,8A07,John L. Taylor
1994-11-08,8A05,Alfonso L. Freeman
1994-11-08,8A06,Benjamin Davis
1994-11-08,8A07,Dona Brawner
1996-11-05,8A05,Alfonso L. Freeman
1996-11-05,8A06,Benjamin Davis
1996-11-05,8A07,Evelyn Scott
1998-11-03,8A05,Alfonso L. Freeman
1998-11-03,8A06,No candidate
1998-11-03,8A07,Constance C. Thomas
2000-11-07,8A05,Alfonso L. Freeman
2000-11-07,8A06,No candidate
2000-11-07,8A07,Constance C. Thomas
2002-11-05,8A05,Juanita Jefferson
2002-11-05,8A06,W. Dianne Glover
2002-11-05,8A07,Lendia S. Johnson
2004-11-02,8A05,No candidate
2004-11-02,8A06,Marita Michael
2004-11-02,8A07,Lendia S. Johnson
2006-11-07,8A05,Paul N. Kearney
2006-11-07,8A06,Jackie Ward
2006-11-07,8A07,Lendia S. Johnson
2008-11-04,8A05,Carolyn B. Ward
2008-11-04,8A06,"Gregg J. Justice, III"
2008-11-04,8A07,Lendia S. Johnson
2010-11-02,8A05,Carolyn B. Ward
2010-11-02,8A06,"Gregg J. Justice, III"
2010-11-02,8A07,Lendia Sue Johnson
2012-11-06,8A05,Charles E. Wilson
2012-11-06,8A06,Kendall J. Graham
2012-11-06,8A07,Natalie Williams
1979-11-06,8A08,Linda H. Moody
1979-11-06,8A09,Charles Logan
1979-11-06,8B01,No candidate
1981-11-03,8A08,No candidate
1981-11-03,8A09,Mary M. Jones
1981-11-03,8B01,Ronald L. Williams
1984-11-06,8B01,Harold Thomas-Boulding
1986-11-04,8B01,No candidate
1988-11-08,8B01,"Alexander King, Sr."
1990-11-06,8B01,Sarah C. Blyther
1992-11-03,8B01,Jacqueline B. Shillings
1994-11-08,8B01,Jacqueline B. Shillings
1996-11-05,8B01,Hope B. Etienne
1998-11-03,8B01,Hope B. Etienne
2000-11-07,8B01,Richard L. Graham
2002-11-05,8B01,Leonard Watson
